MODE,ROUTE,POOL,WEIGHT,FILE_RATIO,dev,factorial,factorial_plus_phone,phone,yue,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
moe,hard_nonphone,MEAN,0.3,0.0,-0.017142857142857126,-0.017142857142857126,-0.00573913043478258,0.0,-0.014516129032258074,-0.017142857142857126,-0.012200460829493082
moe,soft_nonphone,MEAN,0.3,0.0,-0.017142857142857126,-0.017142857142857126,-0.00521739130434784,0.0,-0.014516129032258074,-0.017142857142857126,-0.012200460829493082
moe,global,Q75,0.1,0.25,-0.01753246753246751,-0.007376623376623259,-0.009913043478260941,-0.005357142857142949,-0.00967741935483879,-0.01753246753246751,-0.009985913280268127
moe,hard_nonphone,MAX,0.15,0.25,-0.01753246753246751,-0.010285714285714231,-0.006917279821627709,0.0,-0.012394810659186684,-0.01753246753246751,-0.010053248119342106
moe,soft_nonphone,MAX,0.15,0.25,-0.01753246753246751,-0.010285714285714231,-0.006395540691192969,0.0,-0.012394810659186684,-0.01753246753246751,-0.010053248119342106
moe,global,LME_T5,0.1,0.5,-0.017922077922077895,-0.0047532467532465095,-0.010569453734671108,-0.008642857142857285,-0.004838709677419395,-0.017922077922077895,-0.009039222873900271
moe,global,LME_T5,0.1,1.0,-0.017922077922077895,-0.009480519480519423,-0.014620735785953243,-0.011571428571428677,-0.007556100981767289,-0.017922077922077895,-0.01163253173894832
residual,hard_nonphone,MEAN,0.3,0.25,0.002519480519480477,0.0,4.013377926326278e-06,0.0,-0.01808599228611507,-0.01808599228611507,-0.0038916279416586486
residual,soft_nonphone,MEAN,0.3,0.25,0.002519480519480477,0.0,0.0005257525083611769,0.0,-0.01808599228611507,-0.01808599228611507,-0.0038916279416586486
moe,hard_nonphone,MAX,0.01,1.0,-0.0026233766233766387,0.0029090909090909722,-0.002221627647714608,0.0,-0.01808599228611507,-0.01808599228611507,-0.004450069500100184
moe,soft_nonphone,MAX,0.01,1.0,-0.0026233766233766387,0.0029090909090909722,-0.002221627647714608,0.0,-0.01808599228611507,-0.01808599228611507,-0.004450069500100184
moe,hard_nonphone,MAX,0.025,0.5,-0.006051948051948086,0.0029090909090909722,-0.0027433667781494586,0.0,-0.01808599228611507,-0.01808599228611507,-0.005307212357243046
moe,soft_nonphone,MAX,0.025,0.5,-0.006051948051948086,0.0029090909090909722,-0.0027433667781494586,0.0,-0.01808599228611507,-0.01808599228611507,-0.005307212357243046
moe,global,MAX,0.01,1.0,-0.007246753246753279,0.0029090909090909722,-0.004177926421404798,0.0,-0.01808599228611507,-0.01808599228611507,-0.0056059136559443445
moe,hard_nonphone,LME_T5,0.025,1.0,-0.007246753246753279,0.0029090909090909722,-0.002221627647714608,0.0,-0.01808599228611507,-0.01808599228611507,-0.0056059136559443445
moe,soft_nonphone,LME_T5,0.025,1.0,-0.007246753246753279,0.0029090909090909722,-0.002221627647714608,0.0,-0.01808599228611507,-0.01808599228611507,-0.0056059136559443445
residual,hard_nonphone,Q75,0.15,0.5,-0.008961038961038947,0.0038181818181819427,-0.0011741360089186914,0.0,-0.01808599228611507,-0.01808599228611507,-0.005807212357243019
residual,soft_nonphone,Q75,0.15,0.5,-0.008961038961038947,0.0038181818181819427,-0.0011741360089186914,0.0,-0.01808599228611507,-0.01808599228611507,-0.005807212357243019
moe,global,LME_T5,0.025,1.0,-0.008961038961038947,0.0038181818181819427,-0.0036521739130435105,-0.0008571428571428896,-0.01808599228611507,-0.01808599228611507,-0.006021498071528741
moe,hard_nonphone,LME_T5,0.05,0.5,-0.007246753246753279,0.001194805194805304,-0.0027433667781494586,0.0,-0.01808599228611507,-0.01808599228611507,-0.006034485084515762
moe,soft_nonphone,LME_T5,0.05,0.5,-0.007246753246753279,0.001194805194805304,-0.0027433667781494586,0.0,-0.01808599228611507,-0.01808599228611507,-0.006034485084515762
moe,hard_nonphone,MAX,0.025,1.0,-0.006051948051948086,0.0,-0.0027433667781494586,0.0,-0.01808599228611507,-0.01808599228611507,-0.006034485084515789
moe,soft_nonphone,MAX,0.025,1.0,-0.006051948051948086,0.0,-0.0027433667781494586,0.0,-0.01808599228611507,-0.01808599228611507,-0.006034485084515789
residual,hard_nonphone,MAX,0.025,1.0,-0.006051948051948086,0.0,-0.0020869565217391806,0.0,-0.01808599228611507,-0.01808599228611507,-0.006034485084515789
residual,soft_nonphone,MAX,0.025,1.0,-0.006051948051948086,0.0,-0.0020869565217391806,0.0,-0.01808599228611507,-0.01808599228611507,-0.006034485084515789
residual,global,MEAN,0.3,0.25,-0.0055324675324675,0.0038181818181819427,-0.002604682274247483,-0.0045000000000000595,-0.01808599228611507,-0.01808599228611507,-0.006075069500100172
moe,hard_nonphone,MAX,0.05,0.25,-0.007766233766233865,0.001194805194805304,-0.0032651059085841982,0.0,-0.01808599228611507,-0.01808599228611507,-0.006164355214385908
moe,soft_nonphone,MAX,0.05,0.25,-0.007766233766233865,0.001194805194805304,-0.0032651059085841982,0.0,-0.01808599228611507,-0.01808599228611507,-0.006164355214385908
moe,global,MAX,0.025,1.0,-0.008961038961038947,0.0038181818181819427,-0.0036521739130435105,-0.001607142857142918,-0.01808599228611507,-0.01808599228611507,-0.0062089980715287485
moe,global,MAX,0.025,0.5,-0.008961038961038947,0.0029090909090909722,-0.005221404682274389,-0.0007500000000000284,-0.01808599228611507,-0.01808599228611507,-0.006221985084515769
residual,hard_nonphone,Q75,0.075,1.0,-0.008961038961038947,0.0021038961038962745,-0.0006523968784838408,0.0,-0.01808599228611507,-0.01808599228611507,-0.006235783785814436
residual,soft_nonphone,Q75,0.075,1.0,-0.008961038961038947,0.0021038961038962745,-0.0006523968784838408,0.0,-0.01808599228611507,-0.01808599228611507,-0.006235783785814436
residual,hard_nonphone,LME_T5,0.05,1.0,-0.007246753246753279,0.0,-0.001565217391304441,0.0,-0.01808599228611507,-0.01808599228611507,-0.006333186383217088
residual,soft_nonphone,LME_T5,0.05,1.0,-0.007246753246753279,0.0,-0.001565217391304441,0.0,-0.01808599228611507,-0.01808599228611507,-0.006333186383217088
residual,hard_nonphone,MAX,0.05,0.5,-0.006051948051948086,-0.0017142857142856682,-0.00260869565217392,0.0,-0.01808599228611507,-0.01808599228611507,-0.006463056513087206
residual,soft_nonphone,MAX,0.05,0.5,-0.006051948051948086,-0.0017142857142856682,-0.00260869565217392,0.0,-0.01808599228611507,-0.01808599228611507,-0.006463056513087206
residual,hard_nonphone,MAX,0.1,0.25,-0.007766233766233865,0.0,-0.00417391304347825,0.0,-0.01808599228611507,-0.01808599228611507,-0.006463056513087234
residual,soft_nonphone,MAX,0.1,0.25,-0.007766233766233865,0.0,-0.00417391304347825,0.0,-0.01808599228611507,-0.01808599228611507,-0.006463056513087234
residual,global,MAX,0.1,0.25,-0.008961038961038947,0.0046233766233767515,-0.00521739130434784,-0.0038571428571430033,-0.01808599228611507,-0.01808599228611507,-0.006570199370230068
residual,global,LME_T5,0.05,1.0,-0.008961038961038947,0.0029090909090909722,-0.001565217391304441,-0.0023571428571429465,-0.01808599228611507,-0.01808599228611507,-0.006623770798801498
residual,global,MAX,0.025,1.0,-0.008961038961038947,0.0029090909090909722,-0.0020869565217391806,-0.0023571428571429465,-0.01808599228611507,-0.01808599228611507,-0.006623770798801498
moe,hard_nonphone,MAX,0.05,0.5,-0.007766233766233865,-0.0017142857142856682,-0.0032651059085841982,0.0,-0.01808599228611507,-0.01808599228611507,-0.006891627941658651
moe,soft_nonphone,MAX,0.05,0.5,-0.007766233766233865,-0.0017142857142856682,-0.0032651059085841982,0.0,-0.01808599228611507,-0.01808599228611507,-0.006891627941658651
residual,hard_nonphone,Q75,0.3,0.25,-0.014103896103896174,0.0038181818181819427,-0.003261092530657761,0.0,-0.01808599228611507,-0.01808599228611507,-0.007092926642957326
residual,soft_nonphone,Q75,0.3,0.25,-0.014103896103896174,0.0038181818181819427,-0.003261092530657761,0.0,-0.01808599228611507,-0.01808599228611507,-0.007092926642957326
moe,hard_nonphone,LME_T5,0.075,0.25,-0.010675324675324616,-0.0005194805194803642,-0.0043085841694537885,0.0,-0.01808599228611507,-0.01808599228611507,-0.007320199370230013
moe,soft_nonphone,LME_T5,0.075,0.25,-0.010675324675324616,-0.0005194805194803642,-0.0043085841694537885,0.0,-0.01808599228611507,-0.01808599228611507,-0.007320199370230013
residual,global,MAX,0.05,0.5,-0.010675324675324616,0.001194805194805304,-0.00260869565217392,-0.0023571428571429465,-0.01808599228611507,-0.01808599228611507,-0.007480913655944332
moe,hard_nonphone,MAX,0.075,0.25,-0.010285714285714231,-0.0022337662337661435,-0.004830323299888528,0.0,-0.01808599228611507,-0.01808599228611507,-0.0076513682013988615
moe,soft_nonphone,MAX,0.075,0.25,-0.010285714285714231,-0.0022337662337661435,-0.004830323299888528,0.0,-0.01808599228611507,-0.01808599228611507,-0.0076513682013988615
residual,global,Q75,0.15,0.5,-0.015402597402597307,0.005532467532467722,-0.00313043478260866,-0.0030000000000001137,-0.01808599228611507,-0.01808599228611507,-0.007739030539061192
residual,global,Q75,0.075,1.0,-0.015402597402597307,0.0021038961038962745,-0.0020869565217391806,-0.0015000000000000568,-0.01808599228611507,-0.01808599228611507,-0.00822117339620404
moe,global,LME_T5,0.05,0.5,-0.010675324675324616,0.00038961038961060623,-0.00573913043478258,-0.004607142857142921,-0.01808599228611507,-0.01808599228611507,-0.008244712357243
moe,global,MAX,0.05,0.5,-0.010675324675324616,0.00038961038961060623,-0.00678260869565217,-0.004607142857142921,-0.01808599228611507,-0.01808599228611507,-0.008244712357243
moe,global,MAX,0.05,0.25,-0.010675324675324616,-0.0005194805194803642,-0.008351839464883049,-0.003750000000000031,-0.01808599228611507,-0.01808599228611507,-0.00825769937023002
moe,hard_nonphone,LME_T5,0.1,0.25,-0.012389610389610395,-0.003948051948051812,-0.0043085841694537885,0.0,-0.01808599228611507,-0.01808599228611507,-0.00860591365594432
moe,soft_nonphone,LME_T5,0.1,0.25,-0.012389610389610395,-0.003948051948051812,-0.0043085841694537885,0.0,-0.01808599228611507,-0.01808599228611507,-0.00860591365594432
moe,hard_nonphone,MAX,0.1,0.25,-0.012909090909090981,-0.006857142857142784,-0.0058738015607581184,0.0,-0.01808599228611507,-0.01808599228611507,-0.009463056513087209
moe,soft_nonphone,MAX,0.1,0.25,-0.012909090909090981,-0.006857142857142784,-0.0058738015607581184,0.0,-0.01808599228611507,-0.01808599228611507,-0.009463056513087209
moe,global,LME_T5,0.075,0.25,-0.014103896103896174,-0.0034285714285713365,-0.009004236343366778,-0.004607142857142921,-0.01808599228611507,-0.01808599228611507,-0.010056400668931376
moe,global,LME_T5,0.1,0.25,-0.014103896103896174,-0.0047532467532465095,-0.009913043478260941,-0.005357142857142949,-0.01808599228611507,-0.01808599228611507,-0.010575069500100176
moe,global,MAX,0.1,0.25,-0.015818181818181842,-0.0047532467532465095,-0.009913043478260941,-0.0061071428571428665,-0.01808599228611507,-0.01808599228611507,-0.011191140928671572
moe,global,MAX,0.075,0.25,-0.015818181818181842,-0.006857142857142784,-0.009525975473801629,-0.004607142857142921,-0.01808599228611507,-0.01808599228611507,-0.011342114954645655
moe,global,MEAN,0.1,1.0,-0.015012987012986923,-0.018311688311688168,-0.015011817168338881,-0.010357142857142954,-0.00967741935483879,-0.018311688311688168,-0.013339809384164208
moe,hard_nonphone,MAX,0.15,0.5,-0.01844155844155837,-0.014103896103895952,-0.006917279821627709,0.0,-0.012394810659186684,-0.01844155844155837,-0.011235066301160251
moe,soft_nonphone,MAX,0.15,0.5,-0.01844155844155837,-0.014103896103895952,-0.006395540691192969,0.0,-0.012394810659186684,-0.01844155844155837,-0.011235066301160251
moe,global,Q75,0.1,0.5,-0.01844155844155837,-0.010285714285714231,-0.009913043478260941,-0.00828571428571434,-0.00967741935483879,-0.01844155844155837,-0.011672601591956433
residual,global,Q75,0.3,0.25,-0.018831168831168865,0.005532467532467722,-0.00521739130434784,-0.005249999999999977,-0.01808599228611507,-0.018831168831168865,-0.009158673396204048
residual,soft_nonphone,MAX,0.3,0.0,-0.018857142857142795,-0.0034285714285713365,-0.0083478260869565,0.0,-0.00967741935483879,-0.018857142857142795,-0.00799078341013823
residual,hard_nonphone,MAX,0.3,0.0,-0.018857142857142795,-0.005142857142857116,-0.0083478260869565,0.0,-0.00967741935483879,-0.018857142857142795,-0.008419354838709675
moe,global,LME_T5,0.2,0.0,-0.018857142857142795,-0.010285714285714231,-0.01669565217391311,-0.014250000000000096,-0.004838709677419395,-0.018857142857142795,-0.01205789170506913
moe,global,MEAN,0.2,0.0,-0.018857142857142795,-0.0119999999999999,-0.01565217391304341,-0.014250000000000096,-0.00967741935483879,-0.018857142857142795,-0.013696140552995395
moe,global,LME_T5,0.15,0.5,-0.01924675324675329,-0.010285714285714231,-0.015660200668896507,-0.012500000000000067,-0.007556100981767289,-0.01924675324675329,-0.012397142128558719
moe,global,MAX,0.1,0.5,-0.019636363636363674,-0.008571428571428452,-0.010569453734671108,-0.009392857142857203,-0.007556100981767289,-0.019636363636363674,-0.011289187583104154
moe,hard_nonphone,LME_T5,0.2,1.0,-0.018831168831168865,-0.020025974025973836,-0.006786622073578719,0.0,-0.01808599228611507,-0.020025974025973836,-0.014235783785814443
moe,soft_nonphone,LME_T5,0.2,1.0,-0.018831168831168865,-0.020025974025973836,-0.006786622073578719,0.0,-0.01808599228611507,-0.020025974025973836,-0.014235783785814443
moe,global,LME_T5,0.15,0.25,-0.020155844155844038,-0.006467532467532289,-0.01252173913043475,-0.008714285714285785,-0.004838709677419395,-0.020155844155844038,-0.010044093003770377
moe,hard_nonphone,MEAN,0.2,0.5,-0.020545454545454533,-0.015012987012986923,-0.004304570791527351,0.0,-0.00967741935483879,-0.020545454545454533,-0.011308965228320061
moe,soft_nonphone,MEAN,0.2,0.5,-0.020545454545454533,-0.015012987012986923,-0.004304570791527351,0.0,-0.00967741935483879,-0.020545454545454533,-0.011308965228320061
moe,global,MAX,0.075,1.0,-0.020545454545454533,-0.007766233766233643,-0.012008026755852996,-0.009607142857142925,-0.007556100981767289,-0.020545454545454533,-0.011368733037649598
moe,hard_nonphone,MAX,0.2,0.0,-0.020571428571428574,-0.017142857142857126,-0.006260869565217431,0.0,-0.00967741935483879,-0.020571428571428574,-0.011847926267281123
moe,soft_nonphone,MAX,0.2,0.0,-0.020571428571428574,-0.017142857142857126,-0.006260869565217431,0.0,-0.00967741935483879,-0.020571428571428574,-0.011847926267281123
residual,hard_nonphone,LME_T5,0.075,1.0,-0.0017142857142856682,0.0,-0.0011741360089186914,0.0,-0.020803383590462965,-0.020803383590462965,-0.005629417326187158
residual,soft_nonphone,LME_T5,0.075,1.0,-0.0017142857142856682,0.0,-0.0011741360089186914,0.0,-0.020803383590462965,-0.020803383590462965,-0.005629417326187158
residual,global,LME_T5,0.075,1.0,-0.007246753246753279,0.0038181818181819427,0.0003950947603120758,-0.0006428571428572782,-0.020803383590462965,-0.020803383590462965,-0.006218703040472895
residual,hard_nonphone,LME_T5,0.3,0.25,-0.0017142857142856682,-0.0034285714285713365,-0.0022176142697881707,0.0,-0.020803383590462965,-0.020803383590462965,-0.006486560183329992
residual,soft_nonphone,LME_T5,0.3,0.25,-0.0017142857142856682,-0.0034285714285713365,-0.0022176142697881707,0.0,-0.020803383590462965,-0.020803383590462965,-0.006486560183329992
residual,hard_nonphone,MAX,0.075,0.5,-0.008961038961038947,0.0,-0.00313043478260866,0.0,-0.020803383590462965,-0.020803383590462965,-0.007441105637875478
residual,soft_nonphone,MAX,0.075,0.5,-0.008961038961038947,0.0,-0.00313043478260866,0.0,-0.020803383590462965,-0.020803383590462965,-0.007441105637875478
residual,global,MAX,0.1,0.5,-0.012779220779220779,0.005532467532467722,-0.00521739130434784,-0.0030000000000001137,-0.020803383590462965,-0.020803383590462965,-0.007762534209304034
residual,global,LME_T5,0.3,0.25,-0.008961038961038947,0.0021038961038962745,-0.0037788182831661743,-0.003642857142857281,-0.020803383590462965,-0.020803383590462965,-0.00782584589761573
residual,hard_nonphone,MAX,0.05,1.0,-0.008961038961038947,-0.0017142857142856682,-0.001695875139353431,0.0,-0.020803383590462965,-0.020803383590462965,-0.007869677066446895
residual,hard_nonphone,MAX,0.1,0.5,-0.010675324675324616,0.0,-0.003261092530657761,0.0,-0.020803383590462965,-0.020803383590462965,-0.007869677066446895
residual,soft_nonphone,MAX,0.05,1.0,-0.008961038961038947,-0.0017142857142856682,-0.001695875139353431,0.0,-0.020803383590462965,-0.020803383590462965,-0.007869677066446895
residual,soft_nonphone,MAX,0.1,0.5,-0.010675324675324616,0.0,-0.003261092530657761,0.0,-0.020803383590462965,-0.020803383590462965,-0.007869677066446895
residual,hard_nonphone,Q75,0.2,0.5,-0.015402597402597307,0.0046233766233767515,-0.001695875139353431,0.0,-0.020803383590462965,-0.020803383590462965,-0.00789565109242088
residual,soft_nonphone,Q75,0.2,0.5,-0.015402597402597307,0.0046233766233767515,-0.0011741360089186914,0.0,-0.020803383590462965,-0.020803383590462965,-0.00789565109242088
residual,hard_nonphone,Q75,0.1,1.0,-0.013688311688311638,0.0029090909090909722,-0.0006523968784838408,0.0,-0.020803383590462965,-0.020803383590462965,-0.007895651092420908
residual,soft_nonphone,Q75,0.1,1.0,-0.013688311688311638,0.0029090909090909722,-0.0006523968784838408,0.0,-0.020803383590462965,-0.020803383590462965,-0.007895651092420908
residual,global,MAX,0.075,0.5,-0.012779220779220779,0.0029090909090909722,-0.0036521739130435105,-0.0022500000000000853,-0.020803383590462965,-0.020803383590462965,-0.008230878365148214
residual,hard_nonphone,MAX,0.15,0.25,-0.012389610389610395,0.0,-0.00417391304347825,0.0,-0.020803383590462965,-0.020803383590462965,-0.00829824849501834
residual,soft_nonphone,MAX,0.15,0.25,-0.012389610389610395,0.0,-0.00417391304347825,0.0,-0.020803383590462965,-0.020803383590462965,-0.00829824849501834
residual,hard_nonphone,Q75,0.15,1.0,-0.013688311688311638,0.0,-0.0011741360089186914,0.0,-0.020803383590462965,-0.020803383590462965,-0.00862292381969365
residual,soft_nonphone,Q75,0.15,1.0,-0.013688311688311638,0.0,-0.0011741360089186914,0.0,-0.020803383590462965,-0.020803383590462965,-0.00862292381969365
residual,global,MAX,0.05,1.0,-0.014493506493506558,0.0021038961038962745,-0.00260869565217392,-0.0015000000000000568,-0.020803383590462965,-0.020803383590462965,-0.008673248495018326
residual,global,Q75,0.1,1.0,-0.015402597402597307,0.0038181818181819427,-0.002352285395763598,-0.0023571428571429465,-0.020803383590462965,-0.020803383590462965,-0.008686235508005319
residual,global,Q75,0.2,0.5,-0.015402597402597307,0.005532467532467722,-0.0033957636566331884,-0.004607142857142921,-0.020803383590462965,-0.020803383590462965,-0.008820164079433868
residual,global,Q75,0.15,1.0,-0.01922077922077925,0.005532467532467722,-0.0015612040133778926,-0.0038571428571430033,-0.020803383590462965,-0.020803383590462965,-0.009587209533979374
residual,global,MAX,0.2,0.25,-0.017922077922077895,0.0038181818181819427,-0.006260869565217431,-0.0045000000000000595,-0.020803383590462965,-0.020803383590462965,-0.009851819923589744
residual,global,MAX,0.15,0.25,-0.016207792207792227,0.001194805194805304,-0.00573913043478258,-0.003750000000000031,-0.020803383590462965,-0.020803383590462965,-0.00989159265086248
residual,hard_nonphone,Q75,0.3,0.5,-0.018831168831168865,0.0,-0.003261092530657761,0.0,-0.020803383590462965,-0.020803383590462965,-0.009908638105407958
residual,soft_nonphone,Q75,0.3,0.5,-0.018831168831168865,0.0,-0.003261092530657761,0.0,-0.020803383590462965,-0.020803383590462965,-0.009908638105407958
residual,hard_nonphone,MAX,0.2,0.25,-0.01753246753246751,-0.0017142857142856682,-0.004304570791527351,0.0,-0.020803383590462965,-0.020803383590462965,-0.010012534209304036
residual,soft_nonphone,MAX,0.2,0.25,-0.01753246753246751,-0.0017142857142856682,-0.004304570791527351,0.0,-0.020803383590462965,-0.020803383590462965,-0.010012534209304036
moe,hard_nonphone,MAX,0.1,1.0,-0.020545454545454533,-0.015402597402597196,-0.00521739130434784,0.0,-0.020803383590462965,-0.020803383590462965,-0.014187858884628674
moe,soft_nonphone,MAX,0.1,1.0,-0.020545454545454533,-0.015402597402597196,-0.00521739130434784,0.0,-0.020803383590462965,-0.020803383590462965,-0.014187858884628674
moe,hard_nonphone,LME_T5,0.15,1.0,-0.018831168831168865,-0.020935064935064807,-0.006264882943143868,0.0,-0.01808599228611507,-0.020935064935064807,-0.014463056513087186
moe,soft_nonphone,LME_T5,0.15,1.0,-0.018831168831168865,-0.020935064935064807,-0.005743143812709128,0.0,-0.01808599228611507,-0.020935064935064807,-0.014463056513087186
moe,hard_nonphone,Q75,0.2,0.25,-0.020961038961038958,-0.008571428571428452,-0.006395540691192969,0.0,-0.00967741935483879,-0.020961038961038958,-0.00980247172182655
moe,soft_nonphone,Q75,0.2,0.25,-0.020961038961038958,-0.008571428571428452,-0.006395540691192969,0.0,-0.00967741935483879,-0.020961038961038958,-0.00980247172182655
moe,global,Q75,0.15,0.25,-0.020961038961038958,-0.006467532467532289,-0.01200000000000001,-0.009678571428571536,-0.00967741935483879,-0.020961038961038958,-0.011696140552995393
moe,hard_nonphone,MEAN,0.3,0.25,-0.020961038961038958,-0.020961038961038847,-0.006395540691192969,0.0,-0.014516129032258074,-0.020961038961038958,-0.01410955173858397
moe,soft_nonphone,MEAN,0.3,0.25,-0.020961038961038958,-0.020961038961038847,-0.0058738015607581184,0.0,-0.014516129032258074,-0.020961038961038958,-0.01410955173858397
moe,global,MEAN,0.15,0.25,-0.021870129870129817,-0.006467532467532289,-0.011221850613154838,-0.007964285714285757,-0.00967741935483879,-0.021870129870129817,-0.011494841851696663
moe,global,MAX,0.15,0.25,-0.021870129870129817,-0.006467532467532289,-0.01252173913043475,-0.011178571428571482,-0.012394810659186684,-0.021870129870129817,-0.012977761106355068
moe,global,MEAN,0.15,0.5,-0.021870129870129817,-0.010285714285714231,-0.013703901895206205,-0.01089285714285726,-0.00967741935483879,-0.021870129870129817,-0.013181530163385025
residual,global,MAX,0.3,0.0,-0.022285714285714242,-0.005142857142857116,-0.01095652173913042,-0.006750000000000034,-0.00967741935483879,-0.022285714285714242,-0.010963997695852545
moe,hard_nonphone,LME_T5,0.3,0.0,-0.018857142857142795,-0.022285714285714242,-0.00521739130434784,0.0,-0.014516129032258074,-0.022285714285714242,-0.013914746543778778
moe,soft_nonphone,LME_T5,0.3,0.0,-0.018857142857142795,-0.022285714285714242,-0.00521739130434784,0.0,-0.014516129032258074,-0.022285714285714242,-0.013914746543778778
moe,global,Q75,0.2,0.0,-0.022285714285714242,-0.0119999999999999,-0.01669565217391311,-0.015000000000000013,-0.00967741935483879,-0.022285714285714242,-0.014740783410138236
residual,global,Q75,0.3,0.5,-0.022649350649350586,0.005532467532467722,-0.003648160535117073,-0.0061071428571428665,-0.020803383590462965,-0.022649350649350586,-0.011006852391122174
moe,hard_nonphone,Q75,0.075,1.0,-0.016207792207792227,-0.007246753246753057,-0.00313043478260866,0.0,-0.022924701963534355,-0.022924701963534355,-0.01159481185451991
moe,soft_nonphone,Q75,0.075,1.0,-0.016207792207792227,-0.007246753246753057,-0.0028740245261983377,0.0,-0.022924701963534355,-0.022924701963534355,-0.01159481185451991
moe,hard_nonphone,Q75,0.15,0.5,-0.017922077922077895,-0.010675324675324505,-0.00521739130434784,0.0,-0.022924701963534355,-0.022924701963534355,-0.012880526140234189
moe,soft_nonphone,Q75,0.15,0.5,-0.017922077922077895,-0.010675324675324505,-0.004439241917502668,0.0,-0.022924701963534355,-0.022924701963534355,-0.012880526140234189
moe,global,Q75,0.075,1.0,-0.020545454545454533,-0.0034285714285713365,-0.010964548494983406,-0.007892857142857257,-0.022924701963534355,-0.022924701963534355,-0.01369789627010437
moe,hard_nonphone,MEAN,0.15,1.0,-0.023454545454545506,-0.01922077922077914,-0.006399554069119295,0.0,-0.022924701963534355,-0.023454545454545506,-0.01640000665971475
moe,soft_nonphone,MEAN,0.15,1.0,-0.023454545454545506,-0.01922077922077914,-0.005877814938684556,0.0,-0.022924701963534355,-0.023454545454545506,-0.01640000665971475
moe,global,MEAN,0.2,0.25,-0.023584415584415486,-0.008181818181817957,-0.0163085841694538,-0.0171785714285716,-0.00967741935483879,-0.023584415584415486,-0.014655556137410958
moe,global,MEAN,0.2,0.5,-0.023584415584415486,-0.023454545454545284,-0.021272686733556312,-0.02010714285714299,-0.00967741935483879,-0.023584415584415486,-0.019205880812735637
moe,global,MAX,0.1,1.0,-0.024363636363636365,-0.016207792207792115,-0.015533556298773621,-0.012321428571428594,-0.020803383590462965,-0.024363636363636365,-0.01842406018333001
moe,hard_nonphone,MAX,0.2,0.25,-0.024389610389610406,-0.017142857142857126,-0.006917279821627709,0.0,-0.012394810659186684,-0.024389610389610406,-0.013481819547913554
moe,soft_nonphone,MAX,0.2,0.25,-0.024389610389610406,-0.017142857142857126,-0.006917279821627709,0.0,-0.012394810659186684,-0.024389610389610406,-0.013481819547913554
moe,global,LME_T5,0.3,0.0,-0.02400000000000002,-0.022285714285714242,-0.0297391304347826,-0.025500000000000078,-0.014516129032258074,-0.025500000000000078,-0.021575460829493104
moe,hard_nonphone,Q75,0.1,1.0,-0.01922077922077925,-0.006051948051947975,-0.0027393534002230213,0.0,-0.02564209326788225,-0.02564209326788225,-0.012728705135152368
moe,soft_nonphone,Q75,0.1,1.0,-0.01922077922077925,-0.008961038961038836,-0.0027393534002230213,0.0,-0.02564209326788225,-0.02564209326788225,-0.013455977862425084
moe,global,MAX,0.15,0.5,-0.02568831168831165,-0.01119480519480509,-0.015660200668896507,-0.014107142857142874,-0.012394810659186684,-0.02568831168831165,-0.015846267599861574
moe,global,Q75,0.15,0.5,-0.02568831168831165,-0.010285714285714231,-0.015138461538461656,-0.01089285714285726,-0.022924701963534355,-0.02568831168831165,-0.017447896270104374
moe,hard_nonphone,Q75,0.3,0.0,-0.02571428571428569,-0.018857142857142795,-0.00730434782608691,0.0,-0.014516129032258074,-0.02571428571428569,-0.01477188940092164
moe,soft_nonphone,Q75,0.3,0.0,-0.02571428571428569,-0.018857142857142795,-0.00730434782608691,0.0,-0.014516129032258074,-0.02571428571428569,-0.01477188940092164
moe,global,MEAN,0.3,0.0,-0.02571428571428569,-0.018857142857142795,-0.02713043478260868,-0.02475000000000005,-0.014516129032258074,-0.02571428571428569,-0.020959389400921652
moe,global,Q75,0.1,1.0,-0.026077922077922033,-0.015012987012986923,-0.014620735785953243,-0.010357142857142954,-0.02564209326788225,-0.026077922077922033,-0.01927253630398354
moe,hard_nonphone,LME_T5,0.3,0.25,-0.022675324675324626,-0.026103896103895963,-0.0058738015607581184,0.0,-0.017233520336605967,-0.026103896103895963,-0.01650318527895664
moe,soft_nonphone,LME_T5,0.3,0.25,-0.022675324675324626,-0.026103896103895963,-0.0058738015607581184,0.0,-0.017233520336605967,-0.026103896103895963,-0.01650318527895664
moe,global,LME_T5,0.2,0.25,-0.026493506493506458,-0.006467532467532289,-0.01735206243032328,-0.018392857142857322,-0.004838709677419395,-0.026493506493506458,-0.014048151445328866
moe,global,LME_T5,0.2,0.5,-0.026493506493506458,-0.01119480519480509,-0.021403344481605413,-0.021321428571428713,-0.007556100981767289,-0.026493506493506458,-0.016641460310376888
residual,hard_nonphone,LME_T5,0.2,0.5,0.0038181818181818317,0.0029090909090909722,-0.0006523968784838408,0.0,-0.026494565217391353,-0.026494565217391353,-0.004941823122529637
residual,soft_nonphone,LME_T5,0.2,0.5,0.0038181818181818317,0.0029090909090909722,-0.0006523968784838408,0.0,-0.026494565217391353,-0.026494565217391353,-0.004941823122529637
residual,hard_nonphone,LME_T5,0.1,1.0,0.0021038961038961634,0.0029090909090909722,-0.0011741360089186914,0.0,-0.026494565217391353,-0.026494565217391353,-0.005370394551101054
