ROUTE,FILE_NONPHONE_W,FILE_PHONE_W,VOICE_NONPHONE_W,VOICE_PHONE_W,dev,factorial,phone,yue,factorial_plus_phone,dev_DELTA,factorial_DELTA,phone_DELTA,yue_DELTA,factorial_plus_phone_DELTA,MIN_AUDIT_DELTA,MEAN_AUDIT_DELTA
soft,0.1,0.275,0.2,0.3,0.7815064935064935,0.7834025974025973,0.87025,0.8843909244974287,0.8413079152731326,0.002441558441558467,0.0031948051948051948,0.003071428571428614,0.017631340579710164,-0.00026934225195107686,0.002441558441558467,0.00658478319687561
hard,0.1,0.275,0.2,0.275,0.7815064935064935,0.7834025974025973,0.86975,0.8843909244974287,0.8409600891861762,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.017631340579710164,-0.00061716833890757,0.002441558441558467,0.006459783196875624
soft,0.1,0.275,0.2,0.275,0.7815064935064935,0.7834025974025973,0.86975,0.8843909244974287,0.8409600891861762,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.017631340579710164,-0.00061716833890757,0.002441558441558467,0.006459783196875624
hard,0.1,0.3,0.25,0.1,0.7815064935064935,0.7834025974025973,0.86975,0.882724257830762,0.8379210702341138,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.01596467391304346,-0.0036561872909699478,0.002441558441558467,0.006043116530208947
hard,0.15,0.3,0.25,0.1,0.7815064935064935,0.7834025974025973,0.86975,0.882724257830762,0.8372646599777035,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.01596467391304346,-0.004312597547380226,0.002441558441558467,0.006043116530208947
soft,0.1,0.3,0.25,0.1,0.7815064935064935,0.7834025974025973,0.86975,0.882724257830762,0.8379210702341138,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.01596467391304346,-0.0036561872909699478,0.002441558441558467,0.006043116530208947
soft,0.15,0.3,0.25,0.1,0.7815064935064935,0.7834025974025973,0.86975,0.882724257830762,0.8379210702341138,0.002441558441558467,0.0031948051948051948,0.002571428571428669,0.01596467391304346,-0.0036561872909699478,0.002441558441558467,0.006043116530208947
hard,0.275,0.3,0.05,0.15,0.7840259740259741,0.7824935064935066,0.8707499999999999,0.8759262505843852,0.8402251950947603,0.004961038961039055,0.0022857142857144463,0.0035714285714285587,0.009166666666666656,-0.0013520624303233753,0.0022857142857144463,0.004996212121212179
soft,0.275,0.3,0.05,0.15,0.7840259740259741,0.7824935064935066,0.8707499999999999,0.8759262505843852,0.8402251950947603,0.004961038961039055,0.0022857142857144463,0.0035714285714285587,0.009166666666666656,-0.0013520624303233753,0.0022857142857144463,0.004996212121212179
hard,0.275,0.3,0.15,0.1,0.7817402597402597,0.7824935064935066,0.86975,0.8759262505843852,0.8395295429208474,0.0026753246753247195,0.0022857142857144463,0.002571428571428669,0.009166666666666656,-0.0020477146042363614,0.0022857142857144463,0.004174783549783623
soft,0.275,0.3,0.15,0.1,0.7817402597402597,0.7824935064935066,0.86975,0.8759262505843852,0.8395295429208474,0.0026753246753247195,0.0022857142857144463,0.002571428571428669,0.009166666666666656,-0.0020477146042363614,0.0022857142857144463,0.004174783549783623
hard,0.15,0.275,0.05,0.25,0.7837922077922077,0.7840259740259741,0.8692500000000001,0.8918909244974288,0.8419643255295429,0.004727272727272691,0.0038181818181819427,0.002071428571428724,0.025131340579710226,0.0003870680044592012,0.002071428571428724,0.008937055924148396
hard,0.15,0.275,0.15,0.25,0.7815064935064935,0.7863116883116883,0.8692500000000001,0.8918909244974288,0.8419643255295429,0.002441558441558467,0.006103896103896167,0.002071428571428724,0.025131340579710226,0.0003870680044592012,0.002071428571428724,0.008937055924148396
soft,0.15,0.275,0.05,0.25,0.7837922077922077,0.7840259740259741,0.8692500000000001,0.8918909244974288,0.8419643255295429,0.004727272727272691,0.0038181818181819427,0.002071428571428724,0.025131340579710226,0.0003870680044592012,0.002071428571428724,0.008937055924148396
soft,0.15,0.275,0.15,0.25,0.7815064935064935,0.7863116883116883,0.8692500000000001,0.8918909244974288,0.8419643255295429,0.002441558441558467,0.006103896103896167,0.002071428571428724,0.025131340579710226,0.0003870680044592012,0.002071428571428724,0.008937055924148396
